customer_id,name,email,signup_date,city,country,age,gender,recency_days,frequency,monetary,avg_order_value,has_purchased,R_score,F_score,M_score,segment,purchase_freq_per_year,tenure_years,predicted_cltv
1477,Kathryn Ross,gardnerpatricia@example.net,2020-02-09,Melbourne,Australia,43.0,F,337.0,3,1871.68,623.89,1,3,4,3,Loyal Customers,1.001599634369287,4.892539356605065,1492.94
1478,Thomas Baker,johnsonrobert@example.org,2024-06-04,Berlin,Germany,28.0,F,26.0,4,5640.11,1410.03,1,5,5,5,Champions,1.3354661791590494,0.5749486652977412,528.68
1481,Lisa Miller,rpotts@example.net,2023-10-16,Manchester,UK,64.0,M,94.0,1,1679.28,1679.28,1,4,2,3,New/Promising,0.33386654478976235,1.2101300479123889,331.31
1482,Andrew Romero,ryan43@example.org,2023-01-28,Munich,Germany,32.0,F,466.0,2,1701.23,850.62,1,2,3,3,Needs Attention,0.6677330895795247,1.9247091033538672,533.84
1483,Allison Casey,amandadalton@example.net,2022-05-26,Munich,Germany,20.0,F,267.0,2,2074.02,1037.01,1,3,3,3,Loyal Customers,0.6677330895795247,2.6009582477754964,879.48
1484,Alicia Olson,scannon@example.org,2020-01-24,Bangkok,Thailand,16.0,F,319.0,2,1208.36,604.18,1,3,3,2,Loyal Customers,0.6677330895795247,4.936344969199179,972.48
1485,Jeffery Taylor,nwilson@example.com,2024-03-10,Manchester,UK,41.0,M,93.0,4,6464.48,1616.12,1,4,5,5,Champions,1.3354661791590494,0.810403832991102,854.11
1486,Greg Hull,jessechapman@example.org,2022-04-19,Sydney,Australia,42.0,F,626.0,1,924.18,924.18,1,2,2,2,Hibernating/Lost,0.33386654478976235,2.702258726899384,407.16
1487,Paul Morton,ritteralexis@example.net,2022-03-04,Bangkok,Thailand,28.0,M,50.0,3,5221.57,1740.52,1,5,4,5,Champions,1.001599634369287,2.8281998631074607,2407.62
1488,Anthony Brown,cwhite@example.com,2023-01-19,Singapore,Singapore,48.0,F,138.0,4,3925.81,981.45,1,4,5,5,Champions,1.3354661791590494,1.949349760438056,1247.66
1489,Matthew Sanchez,david67@example.net,2022-08-26,New York,USA,75.0,M,397.0,3,3712.0,1237.33,1,2,4,4,At Risk (High Value),1.001599634369287,2.349075975359343,1421.62
1490,Billy Wright,troymoss@example.com,2023-07-24,,Thailand,56.0,M,4.0,2,453.16,226.58,1,5,3,1,Loyal Customers,0.6677330895795247,1.4401095140314852,106.4
1491,Shannon Wallace,shelly84@example.net,2020-06-19,Chicago,USA,45.0,F,566.0,1,811.57,811.57,1,2,2,2,Hibernating/Lost,0.33386654478976235,4.5338809034907595,599.89
1492,Steven Flores,brownrachel@example.net,2024-05-03,Paris,France,16.0,M,70.0,5,5065.14,1013.03,1,5,5,5,Champions,1.6693327239488118,0.6625598904859685,547.14
1493,Katelyn Miller,maureenmeyer@example.com,2021-03-25,Manchester,UK,73.0,M,156.0,5,5142.32,1028.46,1,4,5,5,Champions,1.6693327239488118,3.7700205338809036,3160.67
1494,Christine Watson,barryyoung@example.com,2023-08-27,Chicago,USA,32.0,M,13.0,6,8723.41,1453.9,1,5,5,5,Champions,2.003199268738574,1.3470225872689938,1915.75
1495,Jordan Wilson,rhuff@example.com,2021-02-22,Bangkok,Thailand,35.0,Other,149.0,3,1674.97,558.32,1,4,4,3,Loyal Customers,1.001599634369287,3.8548939082819986,1052.68
1497,James Wallace,jamielopez@example.com,2023-03-14,Vancouver,Canada,75.0,F,191.0,1,1468.93,1468.93,1,4,2,3,New/Promising,0.33386654478976235,1.8015058179329226,431.43
1498,Mary Johnson,sharon95@example.com,2023-07-30,Chicago,USA,16.0,F,88.0,4,4074.02,1018.5,1,4,5,5,Champions,1.3354661791590494,1.4236824093086926,945.61
1499,Leslie Todd,jessica96@example.com,2022-09-02,Manchester,UK,62.0,F,242.0,2,1362.95,681.48,1,3,3,2,Loyal Customers,0.6677330895795247,2.329911019849418,517.73
1500,Tanya Goodwin,transtephanie@example.net,2020-02-10,Chicago,USA,27.0,M,548.0,3,1517.51,505.84,1,2,4,3,At Risk (High Value),1.001599634369287,4.889801505817933,1209.77
1501,William Nichols,karmstrong@example.net,2020-01-16,Toronto,Canada,19.0,F,545.0,2,2643.46,1321.73,1,2,3,4,Needs Attention,0.6677330895795247,4.958247775496235,2136.88
1504,Derrick King,martinezashley@example.com,2020-04-25,Paris,France,47.0,F,61.0,3,1995.06,665.02,1,5,4,3,Loyal Customers,1.001599634369287,4.684462696783025,1523.68
1505,Sarah Wallace,gonzalessteven@example.com,2024-05-10,Singapore,Singapore,58.0,F,235.0,1,3205.05,3205.05,1,3,2,4,Needs Attention,0.33386654478976235,0.6433949349760438,336.19
1506,Dr. Daniel Brown,hillcheryl@example.com,2023-06-10,Munich,Germany,40.0,M,246.0,1,1047.69,1047.69,1,3,2,2,Needs Attention,0.33386654478976235,1.5605749486652978,266.56
1507,Jessica Scott,jordan72@example.org,2021-09-22,Bangkok,Thailand,64.0,F,257.0,4,3644.2,911.05,1,3,5,4,Loyal Customers,1.3354661791590494,3.274469541409993,1945.46
1508,Bridget Williamson,halldiamond@example.org,2020-12-03,Bangkok,Thailand,68.0,F,15.0,1,294.77,294.77,1,5,2,1,New/Promising,0.33386654478976235,4.076659822039699,195.91
1509,Shannon Riley,tranjeremy@example.net,2019-04-28,Paris,France,71.0,F,867.0,1,963.2,963.2,1,1,2,2,Hibernating/Lost,0.33386654478976235,5.678302532511978,891.69
1510,Vanessa Smith DVM,amber09@example.org,2021-04-02,Melbourne,Australia,17.0,F,588.0,2,2579.42,1289.71,1,2,3,4,Needs Attention,0.6677330895795247,3.7481177275838466,1576.21
1511,Billy Wallace,youngmark@example.com,2023-03-19,Melbourne,Australia,39.0,M,504.0,2,1552.47,776.24,1,2,3,3,Needs Attention,0.6677330895795247,1.787816563997262,452.51
1512,Melanie Jones,jliu@example.org,2021-04-26,Munich,Germany,16.0,M,180.0,2,462.75,231.38,1,4,3,1,Loyal Customers,0.6677330895795247,3.682409308692676,277.82
1513,Richard Rogers,xmerritt@example.com,2022-07-21,New York,USA,,F,273.0,2,1418.51,709.26,1,3,3,3,Loyal Customers,0.6677330895795247,2.4476386036960984,566.06
1514,Elizabeth Johnson,bradley29@example.org,2020-04-23,Berlin,Germany,47.0,F,568.0,1,3570.11,3570.11,1,2,2,4,Needs Attention,0.33386654478976235,4.689938398357289,2729.78
1516,Brittany Farmer,friedmansusan@example.org,2022-05-28,Vancouver,Canada,61.0,M,281.0,1,1810.18,1810.18,1,3,2,3,Needs Attention,0.33386654478976235,2.595482546201232,765.98
1517,Yolanda Mccoy,hryan@example.net,2023-01-07,Mumbai,India,18.0,F,130.0,2,1080.38,540.19,1,4,3,2,Loyal Customers,0.6677330895795247,1.9822039698836413,349.14
1518,Lisa Hopkins,mstewart@example.net,2022-01-28,Sydney,Australia,26.0,M,474.0,3,4147.49,1382.5,1,2,4,5,At Risk (High Value),1.001599634369287,2.924024640657084,1977.18
1519,David Sanchez,jerry51@example.net,2020-05-08,Munich,Germany,29.0,M,309.0,4,5301.14,1325.28,1,3,5,5,Loyal Customers,1.3354661791590494,4.648870636550308,4017.85
1520,Nicholas Beard,christopher88@example.org,2021-06-09,Los Angeles,USA,26.0,F,227.0,2,1643.86,821.93,1,3,3,3,Loyal Customers,0.6677330895795247,3.561943874058864,954.62
1521,Martha Jacobs,ohartman@example.net,2020-03-27,Vancouver,Canada,58.0,F,409.0,3,6122.43,2040.81,1,2,4,5,At Risk (High Value),1.001599634369287,4.763860369609857,4755.12
1523,Lisa Flynn,lee16@example.com,2020-04-03,Mumbai,India,65.0,F,596.0,2,226.85,113.42,1,2,3,1,Needs Attention,0.6677330895795247,4.744695414099931,175.47
1524,Brittany Snyder,rachelwalter@example.org,2023-01-09,Bangkok,Thailand,57.0,M,393.0,2,1974.01,987.0,1,2,3,3,Needs Attention,0.6677330895795247,1.9767282683093772,636.17
1525,Jason Cannon,inewton@example.org,2020-04-22,Singapore,Singapore,32.0,F,1.0,2,2343.89,1171.94,1,5,3,3,Loyal Customers,0.6677330895795247,4.692676249144422,1793.22
1526,Allison Jackson,andersonmichelle@example.com,2022-04-27,Melbourne,Australia,63.0,F,53.0,2,398.26,199.13,1,5,3,1,Loyal Customers,0.6677330895795247,2.6803559206023273,174.04
1527,Heather Morales,jenniferwilson@example.com,2024-05-07,London,UK,52.0,M,41.0,2,1145.41,572.71,1,5,3,2,Loyal Customers,0.6677330895795247,0.6516084873374401,121.68
1528,Lisa Mcknight,jonessamantha@example.com,2023-10-01,Toronto,Canada,43.0,M,51.0,3,2873.09,957.7,1,5,4,4,Champions,1.001599634369287,1.2511978097193703,586.08
1529,Lynn Yang,eroberts@example.net,2019-09-16,Singapore,Singapore,58.0,F,406.0,2,1338.07,669.04,1,2,3,2,Needs Attention,0.6677330895795247,5.292265571526352,1154.52
1530,Clifford Cannon,hernandezalan@example.net,2023-10-12,Munich,Germany,36.0,M,72.0,2,26588.08,13294.04,1,5,3,5,Loyal Customers,0.6677330895795247,1.2210814510609171,5293.1
1531,Matthew Gray,uthompson@example.net,2022-10-24,Berlin,Germany,25.0,M,638.0,3,3819.33,1273.11,1,2,4,4,At Risk (High Value),1.001599634369287,2.187542778918549,1362.14
1532,Raymond Hall,kpeterson@example.net,2023-08-23,Singapore,Singapore,54.0,M,71.0,4,1590.34,397.58,1,5,5,3,Loyal Customers,1.3354661791590494,1.3579739904175223,352.09
1533,Lauren Anthony,ymitchell@example.com,2023-10-03,Vancouver,Canada,46.0,F,25.0,5,59602.71,11920.54,1,5,5,5,Champions,1.6693327239488118,1.2457221081451062,12105.02
1534,Tiffany Williams,russellramirez@example.net,2019-05-01,Manchester,UK,25.0,M,12.0,3,4336.63,1445.54,1,5,4,5,Champions,1.001599634369287,5.670088980150582,4008.85
1535,Gregory Martin,joshua73@example.org,2020-04-05,Singapore,Singapore,75.0,M,223.0,1,1234.99,1234.99,1,3,2,2,Needs Attention,0.33386654478976235,4.739219712525667,954.22
1536,Thomas Zhang,middletonelizabeth@example.org,2020-09-04,Manchester,UK,17.0,M,235.0,2,1846.36,923.18,1,3,3,3,Loyal Customers,0.6677330895795247,4.323066392881588,1301.33
1538,Chloe Freeman,woodjuan@example.net,2020-02-04,Bangkok,Thailand,41.0,M,356.0,2,3224.69,1612.34,1,3,3,4,Loyal Customers,0.6677330895795247,4.906228610540725,2579.36
1539,Jeremy Martinez,hphillips@example.net,2023-07-07,Mumbai,India,70.0,M,19.0,5,18247.13,3649.43,1,5,5,5,Champions,1.6693327239488118,1.486652977412731,4422.65
1540,Sarah Wallace,fsnyder@example.org,2019-10-09,Paris,France,60.0,F,681.0,3,5630.77,1876.92,1,1,4,5,At Risk (High Value),1.001599634369287,5.229295003422314,4800.52
1541,Monique Wilson MD,garnerjeffrey@example.org,2023-03-13,Singapore,Singapore,63.0,M,107.0,2,572.99,286.5,1,4,3,2,Loyal Customers,0.6677330895795247,1.8042436687200547,168.55
1542,Jonathon Hill,mannleroy@example.org,2022-10-21,Los Angeles,USA,40.0,M,88.0,2,2177.08,1088.54,1,4,3,3,Loyal Customers,0.6677330895795247,2.195756331279945,779.36
1543,Timothy Bauer,james80@example.net,2019-04-26,Bangkok,Thailand,38.0,F,773.0,3,2830.42,943.47,1,1,4,4,At Risk (High Value),1.001599634369287,5.683778234086242,2622.8
1544,Danielle Willis,emilybaker@example.org,2022-08-24,Munich,Germany,53.0,M,334.0,2,1528.41,764.2,1,3,3,3,Loyal Customers,0.6677330895795247,2.3545516769336072,586.71
1546,Jeffrey Henry,christina93@example.net,2022-08-29,Chicago,USA,65.0,M,145.0,3,3096.06,1032.02,1,4,4,4,Champions,1.001599634369287,2.3408624229979464,1181.58
1547,Joseph Best,mary47@example.com,2021-08-07,Singapore,Singapore,40.0,F,548.0,4,5872.85,1468.21,1,2,5,5,At Risk (High Value),1.3354661791590494,3.40041067761807,3255.8
1548,Jenna Howard,ophillips@example.org,2019-08-27,Los Angeles,USA,23.0,M,149.0,5,8355.17,1671.03,1,4,5,5,Champions,1.6693327239488118,5.347022587268994,7283.57
1549,Stephanie Gallagher,umontes@example.org,2022-04-16,New York,USA,52.0,F,470.0,2,1964.03,982.02,1,2,3,3,Needs Attention,0.6677330895795247,2.7104722792607805,867.91
1550,Audrey Marshall,donna56@example.net,2020-01-06,Paris,France,46.0,F,83.0,3,2501.21,833.74,1,4,4,4,Champions,1.001599634369287,4.985626283367557,2033.06
1551,Stephen Larsen,rburke@example.org,2019-07-23,Chicago,USA,20.0,M,120.0,2,2715.74,1357.87,1,4,3,4,Loyal Customers,0.6677330895795247,5.4428473648186175,2409.86
1552,Derek Lewis,xbrown@example.com,2023-07-23,Manchester,UK,41.0,M,68.0,1,841.12,841.12,1,5,2,2,New/Promising,0.33386654478976235,1.4428473648186173,197.86
1553,Evan Myers,qcoleman@example.org,2019-05-11,Berlin,Germany,69.0,M,846.0,2,779.76,389.88,1,1,3,2,Needs Attention,0.6677330895795247,5.642710472279261,717.34
1554,Nicholas Morgan,parkerrobert@example.net,2023-03-24,Los Angeles,USA,58.0,M,461.0,4,5340.81,1335.2,1,2,5,5,At Risk (High Value),1.3354661791590494,1.7741273100616017,1544.79
1555,Kimberly Chan,gouldchristina@example.com,2019-01-11,Chicago,USA,44.0,F,218.0,2,933.45,466.72,1,3,3,2,Loyal Customers,0.6677330895795247,5.971252566735113,908.72
1556,Joshua Clements,langchristopher@example.net,2022-08-29,Toronto,Canada,21.0,F,16.0,7,8305.27,1186.47,1,5,5,5,Champions,2.3370658135283366,2.3408624229979464,3169.63
1557,Harold Miranda,penaapril@example.com,2021-11-02,Los Angeles,USA,39.0,,373.0,3,2751.19,917.06,1,2,4,4,At Risk (High Value),1.001599634369287,3.162217659137577,1418.37
1558,Victoria Massey,oheath@example.com,2019-01-01,Sydney,Australia,,M,721.0,1,1130.31,1130.31,1,1,2,2,Hibernating/Lost,0.33386654478976235,5.9986310746064335,1105.42
1559,Susan Rivera,angelawright@example.org,2022-09-11,Vancouver,Canada,44.0,F,59.0,4,2795.12,698.78,1,5,5,4,Champions,1.3354661791590494,2.305270362765229,1050.51
1560,Alejandro Bentley,masonlacey@example.org,2020-12-22,Bangkok,Thailand,50.0,M,364.0,1,383.11,383.11,1,3,2,1,Needs Attention,0.33386654478976235,4.024640657084189,251.38
1561,Eric Hall,arthurbrady@example.com,2020-04-30,New York,USA,28.0,F,175.0,2,2575.56,1287.78,1,4,3,4,Loyal Customers,0.6677330895795247,4.670773442847365,1961.28
1562,Bonnie Yang,michelle11@example.net,2022-05-18,Chicago,USA,29.0,M,389.0,4,4561.77,1140.44,1,2,5,5,At Risk (High Value),1.3354661791590494,2.622861054072553,1950.68
1563,Pamela Perry,newtonamber@example.org,2019-06-02,Manchester,UK,32.0,F,146.0,3,5035.43,1678.48,1,4,4,5,Champions,1.001599634369287,5.582477754962355,4582.92
1564,Kevin Myers,kristen68@example.net,2019-06-20,Berlin,Germany,59.0,M,2.0,1,1471.66,1471.66,1,5,2,3,New/Promising,0.33386654478976235,5.533196440793977,1327.58
1565,Donald Harris,tanya97@example.com,2022-07-13,Los Angeles,USA,56.0,F,56.0,1,1120.02,1120.02,1,5,2,2,New/Promising,0.33386654478976235,2.4695414099931554,450.94
1566,Brandon Rasmussen,timothy88@example.org,2022-08-19,Sydney,Australia,54.0,F,310.0,1,1916.99,1916.99,1,3,2,3,Needs Attention,0.33386654478976235,2.3682409308692676,740.16
1567,Willie Luna,kathryn17@example.org,2021-06-07,Singapore,Singapore,17.0,F,659.0,2,1096.58,548.29,1,2,3,2,Needs Attention,0.6677330895795247,3.567419575633128,637.78
1568,Allison Wise,kwood@example.org,2019-08-14,Munich,Germany,42.0,F,578.0,1,476.2,476.2,1,2,2,1,Hibernating/Lost,0.33386654478976235,5.382614647501711,417.89
1569,Evelyn Pacheco,davisgary@example.com,2023-05-13,London,UK,25.0,F,27.0,2,1521.0,760.5,1,5,3,3,Loyal Customers,0.6677330895795247,1.6372347707049966,405.99
1570,Angela Powell,kmills@example.org,2024-06-28,Manchester,UK,40.0,F,34.0,2,1452.7,726.35,1,5,3,3,Loyal Customers,0.6677330895795247,0.5092402464065708,120.61
1571,Johnny Jenkins,mary05@example.net,2023-01-31,Munich,Germany,53.0,M,364.0,2,1304.44,652.22,1,3,3,2,Loyal Customers,0.6677330895795247,1.9164955509924708,407.58
1572,Jennifer Smith,karinorton@example.net,2022-03-17,Melbourne,Australia,51.0,F,185.0,2,2656.78,1328.39,1,4,3,4,Loyal Customers,0.6677330895795247,2.7926078028747434,1209.61
1573,Dr. David Murray MD,morseronald@example.org,2024-04-22,London,UK,27.0,,30.0,4,3457.58,864.4,1,5,5,4,Champions,1.3354661791590494,0.6926762491444216,390.47
1574,Peter Martin,martinsamuel@example.org,2022-02-03,Munich,Germany,72.0,F,243.0,4,15522.54,3880.64,1,3,5,5,Loyal Customers,1.3354661791590494,2.9075975359342916,7358.27
1575,Jeff Jackson,jtaylor@example.com,2022-11-07,New York,USA,61.0,F,398.0,1,343.7,343.7,1,2,2,1,Hibernating/Lost,0.33386654478976235,2.1492128678986995,120.43
1577,Jacqueline Santos,kellycohen@example.net,2022-10-20,Toronto,Canada,42.0,,62.0,2,884.82,442.41,1,5,3,2,Loyal Customers,0.6677330895795247,2.198494182067077,317.15
1578,Jacqueline Munoz,vford@example.net,2021-08-17,Singapore,Singapore,34.0,Other,14.0,3,2362.79,787.6,1,5,4,3,Loyal Customers,1.001599634369287,3.373032169746749,1299.35
1579,Sarah Taylor,asmith@example.org,2024-03-06,Bangkok,Thailand,35.0,F,194.0,1,2175.54,2175.54,1,4,2,3,New/Promising,0.33386654478976235,0.8213552361396304,291.32
1580,Austin Rowland,jacqueline31@example.net,2020-10-02,Singapore,Singapore,56.0,Other,605.0,2,1312.44,656.22,1,2,3,2,Needs Attention,0.6677330895795247,4.246406570841889,908.61
1583,Marcus Powell,ann31@example.net,2022-11-04,,Germany,60.0,F,713.0,1,717.32,717.32,1,1,2,2,Hibernating/Lost,0.33386654478976235,2.1574264202600957,252.31
1584,Nicholas Ramirez,anne28@example.net,2023-03-08,Mumbai,India,61.0,F,570.0,1,526.5,526.5,1,2,2,2,Hibernating/Lost,0.33386654478976235,1.8179329226557153,156.05
1585,Janet Johnston,tammy97@example.org,2022-09-16,Melbourne,Australia,59.0,,700.0,1,338.4,338.4,1,1,2,1,Hibernating/Lost,0.33386654478976235,2.291581108829569,126.43
1587,Shannon Morris,taylorlindsay@example.com,2020-12-24,Munich,Germany,43.0,,82.0,4,3483.51,870.88,1,4,5,4,Champions,1.3354661791590494,4.0191649555099245,2282.61
1588,Erin Mason,allenphillip@example.com,2024-02-15,London,UK,69.0,F,312.0,1,1437.54,1437.54,1,3,2,3,Needs Attention,0.33386654478976235,0.8761122518822724,205.33
1589,Heather Roberson,alyssa93@example.org,2021-09-16,Vancouver,Canada,32.0,M,160.0,1,985.05,985.05,1,4,2,2,New/Promising,0.33386654478976235,3.2908966461327855,528.51
1590,Sandra Dawson,fcastro@example.net,2024-03-05,Toronto,Canada,75.0,M,21.0,2,9907.25,4953.62,1,5,3,5,Loyal Customers,0.6677330895795247,0.8240930869267625,1331.09
1591,Melissa Grant,lpearson@example.org,2024-03-30,New York,USA,73.0,F,15.0,4,3276.21,819.05,1,5,5,4,Champions,1.3354661791590494,0.75564681724846,403.62
1592,Savannah Townsend,jessica39@example.net,2021-07-31,,France,35.0,M,108.0,4,2924.52,731.13,1,4,5,4,Champions,1.3354661791590494,3.4195756331279945,1630.44
1593,Tammie Lee,harold03@example.com,2021-04-03,Chicago,USA,16.0,F,283.0,2,2858.23,1429.12,1,3,3,4,Loyal Customers,0.6677330895795247,3.7453798767967146,1745.31
1595,Lisa Johnson,darlene60@example.net,2020-05-27,Sydney,Australia,46.0,F,193.0,6,11253.2,1875.53,1,4,5,5,Champions,2.003199268738574,4.596851471594798,8433.62
1596,Denise Brown,roysara@example.net,2022-01-03,Chicago,USA,22.0,F,317.0,3,6220.82,2073.61,1,3,4,5,Loyal Customers,1.001599634369287,2.9924709103353866,3034.99
1598,Noah Pitts,christopherflowers@example.org,2020-08-06,Toronto,Canada,24.0,M,107.0,2,191.8,95.9,1,4,3,1,Loyal Customers,0.6677330895795247,4.402464065708419,137.66
1599,Mark Brown,hodgejoshua@example.org,2022-09-26,Chicago,USA,46.0,F,77.0,2,2045.46,1022.73,1,5,3,3,Loyal Customers,0.6677330895795247,2.2642026009582477,755.07
1600,Nancy Cook,rachael29@example.net,2022-01-31,Berlin,Germany,67.0,M,22.0,1,841.59,841.59,1,5,2,2,New/Promising,0.33386654478976235,2.915811088295688,400.07
1601,Kelli Shepard,qbutler@example.net,2023-12-11,Singapore,Singapore,48.0,M,130.0,3,728.38,242.79,1,4,4,2,Loyal Customers,1.001599634369287,1.056810403832991,125.5
1602,Corey Juarez,jessicamiller@example.com,2019-08-13,Chicago,USA,,M,39.0,4,2702.36,675.59,1,5,5,4,Champions,1.3354661791590494,5.385352498288843,2372.66
1603,Lee Barker,vthompson@example.org,2022-11-02,Singapore,Singapore,19.0,,34.0,5,5891.66,1178.33,1,5,5,5,Champions,1.6693327239488118,2.16290212183436,2077.55
1605,Julie Wilson,whitechristopher@example.com,2022-06-18,Toronto,Canada,62.0,M,378.0,2,5371.18,2685.59,1,2,3,5,Needs Attention,0.6677330895795247,2.537987679671458,2222.48
1606,Tracy Wang,robinsonnicholas@example.org,2020-06-23,Mumbai,India,58.0,M,96.0,1,725.14,725.14,1,4,2,2,New/Promising,0.33386654478976235,4.522929500342231,534.71
1607,Terri Parker,julierojas@example.com,2019-07-31,Singapore,Singapore,55.0,M,183.0,2,363.23,181.62,1,4,3,1,Loyal Customers,0.6677330895795247,5.420944558521561,321.03
1608,Michael Thompson,annettegutierrez@example.org,2019-11-01,Sydney,Australia,23.0,,582.0,2,3283.92,1641.96,1,2,3,4,Needs Attention,0.6677330895795247,5.166324435318275,2766.0
1609,Curtis Krause,heidi41@example.com,2019-10-27,Bangkok,Thailand,17.0,F,423.0,2,890.49,445.24,1,2,3,2,Needs Attention,0.6677330895795247,5.1800136892539355,752.03
1610,Jack Barton,rgallegos@example.org,2021-12-11,Manchester,UK,60.0,F,239.0,4,5311.04,1327.76,1,3,5,5,Loyal Customers,1.3354661791590494,3.055441478439425,2645.65
1611,Ruben Cruz,victoriahamilton@example.net,2019-05-06,Berlin,Germany,43.0,F,86.0,2,1871.93,935.96,1,4,3,3,Loyal Customers,0.6677330895795247,5.6563997262149215,1726.26
1612,Rebecca Clark,christopher34@example.org,2024-04-15,Vancouver,Canada,61.0,F,89.0,2,664.84,332.42,1,4,3,2,Loyal Customers,0.6677330895795247,0.7118412046543463,77.16
1613,Andre Wilson,thomasmcdonald@example.com,2019-01-02,New York,USA,58.0,M,40.0,4,7476.37,1869.09,1,5,5,5,Champions,1.3354661791590494,5.9958932238193015,7308.4
1614,James Chapman,morrisdaniel@example.com,2022-05-27,Bangkok,Thailand,43.0,F,56.0,6,5547.31,924.55,1,5,5,5,Champions,2.003199268738574,2.598220396988364,2349.83
1615,Aimee Fisher,matthew12@example.com,2019-08-17,Vancouver,Canada,,M,934.0,2,920.65,460.32,1,1,3,2,Needs Attention,0.6677330895795247,5.374401095140315,806.67
1616,John Lopez,gonzaleschristina@example.net,2021-01-08,London,UK,63.0,F,975.0,1,887.08,887.08,1,1,2,2,Hibernating/Lost,0.33386654478976235,3.978097193702943,575.33
1618,Mr. Andrew Hickman,kathrynsantana@example.net,2022-05-17,Melbourne,Australia,18.0,M,386.0,1,505.49,505.49,1,2,2,2,Hibernating/Lost,0.33386654478976235,2.625598904859685,216.38
1619,Jeffery Adams,kwatkins@example.net,2020-01-31,Toronto,Canada,75.0,M,723.0,1,746.22,746.22,1,1,2,2,Hibernating/Lost,0.33386654478976235,4.917180013689254,598.22
